album.id,album.title,album.company
609792,Girls of the 60's,Scranton Button Company
260416,Sings R&B & Pop Hits,T-Series
28815,Homework,Posse Up Entertainment
25178,Star Kitty's Revenge,Backstreet Records
163988,Unknown Pleasures [Collector's Edition],PIAS UK Distribution
285465,Janis,Scranton Button Company
376297,Voices,Diskoton
462400,The Lion Sleeps Tonight,Muzak
321974,To Lilliput & Back Vol. 1-,Suzy
496323,Kiklos Seferi,Spectra Records
500763,Minha Voz_ Minha Vida,Posse Up Entertainment
725032,Porgy & Bess,J Storm
792168,Daddy Yankee Mundial,PIAS Entertainment Group
707690,Shakin' All Over Again,Microphone Records
556995,Genesis,GRGDN
441792,Gary Davis Style: The Legacy of Reverand Gary Davis,Saban Capital Group
150068,Tejano All Stars: Masterpieces Vol 1,Johnny&Associates
219489,Good Morning Little School Girl,J Storm
396816,I'm Alright,Bad Boy Records
538716,Kerrang! The Album '09,Aardvark Records
280982,Rivers Of Joy,Thorn EMI
287594,Flashback,Harthouse
620533,To My Surprise,Talent Quest
249631,Cassava Piece Riddim,DMX
249122,Live And Loud,Gold Typhoon
372030,Paraiso,Room 10 Records
486847,Estrella de Ros,AMCR
251546,The Tarrega Legacy (Music of the Father of the Classical Guitar),Corporation
580964,World's Most Beloved Hymns - Vol 2,One Records
681947,Going Out Tonight (feat. Jaime) - Single,PIAS Entertainment Group
63876,Luna Rossa,One Records
351707,Touch The Sky,SoBe Entertainment
373701,Never Alone,Random Disc Records
515079,Live At The Rat,GMA Artist Center
246677,Philip Glass: Saxophone,AMCR
274824,Warriors,Ektaar Music Ltd
283002,Time Out Of Mind,CJ E&M Music Performance Divison
756130,Velvet And Lovely Lady,Entertainment One
757197,Ich will's gefA$?hrlich,HITT Production
103872,All the Way,Musketeer Records
196623,Albi Mal,Sumthing Distribution
450,Snow Patrol: Sessions@AOL,Live Music Records
576697,Run Away,Diskoton
647436,The Very Best Of,J Storm
486459,Refractory,Spectra Records
216883,Silver Sorgo,CJ E&M Music Performance Divison
254513,Tcha Tcho,Lone Star Music
314640,Maskmen,PIAS Entertainment Group
75500,Submission,Istanbul Plak
717115,The Dream,Corporation
123479,60s Pop Number 1's,Koch Entertainment
822595,The Country Side of Gene Pitney,JamGlue
10167,Greatest Hits,CJ E&M Music Performance Divison
312415,Le Ruffian (Bande originale du film de JosA(c) Giovanni (1982)),Koch Entertainment
136655,Stax-Volt: The Complete Singles 1959-1968,Concord Music Group
64144,Dreamkeeper,Telstar Records
395941,Magnya Carta,Microphone Records
185990,Way Back Home: Live From New York City,Triple Vision Record Distribution
424639,Aquarela Do Brasil,Telstar Records
642958,Tweaked,5pb.
420274,Music To Moog By Gershon Kingsley,ECA Records
620887,Spore Hero,One Records
668808,Stop Your Tickling Jock,Oricon
768293,Country Superstar,Electronic Arts Recordings
585299,Death Valley High,Sony Music Australia
706025,Panic,Great Big Island
781923,In Concert: Merchants Of Cool,Gold Typhoon
597425,The Best Of Cannon's Jug Stompers,AMCR
192241,Look What The Rookie Did,Newbury Comics
174800,Birmingham Jubilee Singers Vol. 1 (1926-1927),Suzy
33949,Take Two,DSP Media
540532,Nature Of The Beast,One Records
501989,Gomma Dance Tracks Vol. 2,Johnny&Associates
46697,Cast Your Fate To The Wind,Newbury Comics
789508,Music of the little Four,Thorn EMI
715000,Das Rap Deutschland KettensA$?gen Massaker,J Storm
697633,20 Superhits Charangueros,Jugodisk
783439,In A Nutshell,PIAS Entertainment Group
148614,Gravity,Shure
613236,Snow Patrol Late Night Tales,Multimedia Record Corporation
494178,Don't Let The Bastards Get You Down,Menart Records
455163,Remodelled,CJ E&M Music Performance Divison
793434,Cherry Popper,Great Big Island
148804,My_ Oh My!,Menart Records
143384,The Real Testament,Lone Star Music
270673,tiefblau,Harthouse
472541,Karkelo,Triple Vision Record Distribution
781019,Ares,5pb.
389026,Curtain Call,J Storm
456693,The Dutchess,Bad Boy Records
703451,Mi Collection - Volume 2,AMCR
326227,Moog,Instant Live
618130,Coming Back For More,PIAS Entertainment Group
420820,Lady Sleep,Sony Music Entertainment
28610,Collins Mix,PIAS Entertainment Group
106394,El Cartel: The Big Boss,Extraphone
565748,Please Don't Hit Me,Anjunabeats
94942,Sittin' On Chrome,Broccoli
521693,LIVE AT SWEETWATER II,PlayNetwork
47597,American Psycho,Disc Makers
511272,Locked 'n' Loaded,Kung Fu Records
383845,Blues Guitar Magic,Go! Discs
609591,Clase y Sabor,Extraphone
208179,Some Kind Of Zombie,S.M. Entertainment
482735,Now You're Gonna Be Loved,SoBe Entertainment
644018,Christmas in the Southwest,EMI
234582,The Original Ballroom Dancing Album,Extraphone
33541,Asylum,Nuwax Records
498055,"Princesses / Un FrA""re",Movic
555515,Roll Away,Boosey&Hawkes
267742,Strangers In The Night (Remaster),One Records
443078,Backline Volume 47,One Records
40836,Face Value,Oricon
15862,Supersonic,Oricon
397182,Paris s'A(c)veille,Sony Music Australia
402900,3 CD Slipcase,Room 10 Records
602505,For The Music,SoBe Entertainment
483356,The Best of Camp Lo Vol. 2,Random Disc Records
501052,In Style (With Bonus Tracks),Great Big Island
56685,Dorkfish,Johnny&Associates
52674,"ParenthA""ses",Scranton Button Company
249054,Mutuashi,S.M. Entertainment
26846,Live / The Penthouse Tapes,Go! Discs
425773,Cancionero Cubano,Shure
332020,Technique [Collector's Edition],Econore
570243,HiA!ba Kerestelek,Talent Quest
15430,Extreme II - Pornograffitti,Instant Live
158054,En Vivo...Desde Monterrey_ MA(c)xico,AMCR
270614,Kaksi maailmaa,The Visual Dimensions Music
350819,Andre,Ministry of Sound
50687,Doc's Da Name 2000,PIAS UK Distribution
351119,Live In Chicago,Cris Morena Group
383168,Ta Yousoufakia,Ektaar Music Ltd
778910,Yeah Yeah,One Records
179584,Trinity,Istanbul Plak
456907,First Impressions,Diagnosis… DON'T! reCoRdings
329970,Somery,Saban Capital Group
740700,Turn Up the Bass,Ultra Music
465675,Ethnic Lounge 2,Scranton Button Company
809843,Drop It Acoustic Riddim,Aquaplus
533632,Hushabye Baby : Lullaby Renditions of Country Music Favorites Volume 2,One Records
479039,Runaways,T-Series
33492,The Jam Story,DSP Media
62751,Carney,Kung Fu Records
138039,Revolution Revolucion,MCA Inc.
57880,Jimmy Wayne,Random Disc Records
204837,So Deep,MCA Inc.
637368,Isn't She Great,Backstreet Records
373463,Willie Clayton's Greatest Hits - Midnight Doctor,ARC Music
77566,The Impressions,Aquaplus
185842,Riddim Driven: Celebration,One Records
305855,Witness Protection,Disc Makers
569832,Afraid Of Change,Telstar Records
596660,Mi Alma Latina (My Latin Soul),Great Big Island
597476,Love The Game,Harthouse
473571,Ronde Ne Nain,PGP-RTB
196996,Mystic Mixes - An Exclusive Remix Collection,Halaqah Media
75698,Paihnidi Isorropias,Hed Kandi
232242,Greatest Salsa Classic Volumen 3,BTM Music Group Inc.
25843,Say It Like You Mean It,5pb.
677871,Mui Mal_ Animal,Oricon
24521,The Trio,Lone Star Music
272660,My Wife And Her Husband,Ektaar Music Ltd
610066,Country Heartbreakers,Sony/ATV Music Publishing
287752,Donde Estan Los Ladrones,Ultra Music
529989,Bass Hits,Movic
44537,Black Book,SoBe Entertainment
532378,Yellow House,Johnny&Associates
279675,Wine Colored Roses,SoBe Entertainment
813152,The Paul - EP,Go! Discs
611809,Countdown,Electronic Arts Recordings
351207,Watch,BTM Music Group Inc.
773700,Stars and Stripes,Sony Music Entertainment
281170,In Bloom,Nuwax Records
148686,Ginekologies,HITT Production
460871,Dangerous,5pb.
281958,Robbery,Def Jam Recordings
288459,U gotta believe,Scranton Button Company
236210,Murder She Wrote Single,Go! Discs
389352,Spank! It up,Movic
291679,Seattle Washington November 5 2000,GRGDN
509685,Vinyl Replica: Supersonico,Boosey&Hawkes
387577,Waiting For Columbus [Live Deluxe],EMI
181162,Milking The Sacred Cow,Entertainment One
382807,Comme Vous,Halaqah Media
682479,In Disgust We Trust,Concord Music Group
124304,NobiltA  di strada,Aquaplus
767122,Easy Listening: Cartoon Songs,Random Disc Records
290671,The Curse,Room 10 Records
490659,Watkins Ale -  Music of the English Renaissance,Koch Entertainment
116616,Don't Worry Lady,Sony Music Entertainmet (Japan) Inc.
275907,Je Sais Que La Terre Est Plate (Deluxe),Extraphone
263217,Vargstenen,Triple Vision Record Distribution
659425,Sunshine,GRGDN
799312,Ska Wey Dat,HITT Production
636897,3,Mushroom Records
287148,Men In Black II - Music From The Motion Picture,GMA Artist Center
28940,Jahmekya,Thorn EMI
815249,Meet Me in the City,Shure
25323,Gettin' My Mind Right,Skeleton Crew
401293,Love & Hope & Sex & Dreams [Deluxe Edition],DSP Media
289516,The Biggest Thing Since Colossus,T-Series
573664,Kings of Zion,Def Jam Recordings
188863,In Rainbows,Broccoli
129837,Van Halen III,Boosey&Hawkes
272121,The Best Of Danny Wilson,Thorn EMI
300725,StoffwA$?chsu,Sony Music Australia
330843,The Official Moviebox Vix Tape Vol.1,Newbury Comics
372702,Who Says You Can't Go Home,CAPP Records
703915,Love Knows The Way,MCA Inc.
688452,His Story,SoBe Entertainment
529426,Changes,Electronic Arts Recordings
531997,The Sugar Hill Records Story,Ektaar Music Ltd
734726,The War Within,Movic
18150,Hybrid Theory,Saban Capital Group
353224,Les incontournables du Congo,Anjunabeats
535319,Oh! It's A Lovely War (Vol 4.1),Instant Live
141928,Lightning Strikes,Ektaar Music Ltd
623439,Karajan and Bernstein: Beethoven Masterpieces,HITT Production
29176,We Are Three,PIAS Entertainment Group
99019,Lonnie Johnson Vol. 1 1937 - 1940,Triple Vision Record Distribution
632863,Class War,Oricon
602191,Blues Fallin' Down Like Rain,Suzy
282983,Big Mama'S Door,EMI Music Japan
54436,Alpha Dog,Cris Morena Group
650557,Hotel Utah,GRGDN
309240,Seven,PGP-RTB
776030,Save My Soul,Sony Music Australia
277481,Gentleman's Blues,Concord Music Group
419331,Scenario,BTM Music Group Inc.
413550,Attack - The Remixes Part 2,Triple Vision Record Distribution
26342,From Me To U,Concord Music Group
122920,ColecciA3n Diamante: Los Chunguitos,Concord Music Group
648860,The Best of Mance Lipscomb,Entertainment One
150143,Argentina Quiere Cantar,5pb.
332618,Java Sur Seine,JYP Entertainment
386281,10_000 BC,ARC Music
760098,Flight Of The Cosmic Hippo,Harthouse
223784,Todo Chichos,Aardvark Records
520249,Since the Last Time,Hed Kandi
136563,Ritual De Lo Habitual,Johnny&Associates
20081,Live Ed,Menart Records
805762,Utopia,JamGlue
338414,SA$?ngerkrieg,Bad Boy Records
220083,Natural High,EMI
159678,Images Of Christmas,Nuwax Records
598165,My Ghetto Passport,HITT Production
299639,Musette,Electronic Arts Recordings
563754,Kunnioittaen-Yhden miehen tribuutti,Gold Typhoon
664962,Distractions On The Way To The King's Party,DSP Media
513477,Bullet,ARC Music
367883,6 PICKS: Essential Radio Hits EP,Talent Quest
262849,"Trilha Sonora Do Filme ""Garota De Ipanema",Halaqah Media
484499,Hatiras - Electronic Luv,Telstar Records
248450,Eddie Palmieri/Lala Rodrigues/Ismael Quintana - Gold 1973-1976,ECA Records
514551,Mundos Opuestos,Almighty Records
768978,Pieces In A Modern Style,Johnny&Associates
185812,RIDDIM DRIVEN - SLOW DOWN THE PACE,Go! Discs
59397,Energy,BTM Music Group Inc.
688863,Wings Of Love Remixes,Movic
282026,Family Style,ARC Music
154488,Babies Go Sting,Great Big Island
628265,The Illusion of Safety,JYP Entertainment
645240,Lifting High,Triple Vision Record Distribution
785985,Black Tambourine,Ministry of Sound
25051,From The Beginning,Harthouse
513035,Anarchy,One Records
465560,8WM/Novakane,Aquaplus
33089,Funky Wacho,Concord Music Group
43110,Sammi Shocking Colours Live 2001,Harthouse
616720,Tales of the I-Them,The Visual Dimensions Music
527793,NA NA HEY HEY,Movic
27450,M83,Talent Quest
542799,On Ken's Time,Broccoli
466544,Beads on a String,Cris Morena Group
815232,God Knows I Tried,CAPP Records
735352,Essential-Soul Love,Diskoton
264962,Am Universum,MGM Distribution
90515,The 21 Century Tour,PIAS UK Distribution
690991,Balance of Opposites,Movic
694008,SIBELIUS_ J.: Night Ride and Sunrise / Belshazzar's Feast Suite / Kuolema (New Zealand Symphony_ Ink,Bang
393782,The Story Of My Life,DSP Media
573496,Lepta,Definitive Jux
763905,Valleys Of Neptune,MCA Inc.
359713,Tides of Sorrow,Applied Media Technologies Corporation
136291,Loup Garou,Halaqah Media
468835,The People or The Gun,DSP Media
192602,The Great Leap,Behringer
41405,Emergency,PIAS Entertainment Group
26348,Valley Of The Dolls,The Visual Dimensions Music
342543,Faithful,Thorn EMI
280176,Exclusive,Almighty Records
600392,The Very Best of Nestor Torres,EMI Music Japan
557347,High Wide & Handsome - The Charlie Poole Project,Backstreet Records
74751,80's Ultimate Collection,AMCR
590999,Interstate,Saban Capital Group
283778,Topsy-Turvy Original Motion Picture Soundtrack,GRGDN
439771,Jah Protect,GRGDN
440044,Le cinA(c)ma de Francis Lai,Gold Typhoon
602029,Call Me Mr. C,CJ E&M Music Performance Divison
19905,Romantic Rights,BTM Music Group Inc.
88201,The Omen,ECA Records
575866,Almost Paradise,AMCR
224690,Kids' Club - Family Songbook,Bad Boy Records
387038,Good News On A Bad Day,JYP Entertainment
238650,The Italian Sessions,Triple Vision Record Distribution
242052,The Definitive Gospel Collection,Suzy
393765,Darkside Of M-Town,Boosey&Hawkes
244189,sans commentaire,Mushroom Records
40525,Wonderful World,Spectra Records
65398,Teen-Age Triangle,Scranton Button Company
129890,Sobrevivir,Sumthing Distribution
501691,Live From Across The Pond,Applied Media Technologies Corporation
582985,Tesoros De Coleccion,Lone Star Music
349478,Pee Wee Crayton's Is This The Price I Pay?,Bang
509391,Inolvidables RCA - 20 Grandes Exitos,MCA Inc.
158826,This Is My Blood,PIAS Entertainment Group
420553,Happy Already,Talent Quest
222971,Murder One,Live Music Records
268144,Room On Fire,Suzy
662632,The Element Of Freedom,J Storm
351128,WANT,BTM Music Group Inc.
250759,Hoping That You're Hoping,Microphone Records
15450,Chicago '85...The Movie,MCA Inc.
296902,Nothing But The Hits,Menart Records
346210,Volver A Empezar,Spectra Records
337149,Meine Welt,Oricon
639437,Love,GoConnect
694201,Showtime Juggling,Istanbul Plak
238605,Prime Chops Volume Three,Random Disc Records
666530,"Parker's Birthday ""Live in Texas",Thorn EMI
416873,Lambada,Econore
229474,The Invisible Conquest,DMX
55763,This Is Why I'm Hot (The Original),GRGDN
710300,I'll Be Your Light,Johnny&Associates
406395,20 Grandes Sucessos De Vinicius De Moreas,Disc Makers
239877,Smokin' Joint,Almighty Records
255683,Drive,Ektaar Music Ltd
37128,Welcome 2 Detroit,5pb.
565836,Virtue,Multimedia Record Corporation
718941,City Limits Volume 1,S.M. Entertainment
340651,Welcome The Night,Magnatune
28422,Ultra-Lounge / The Crime Scene - Volume Seven,Room 10 Records
109816,Black Action Figure,Saban Capital Group
307272,Entrega Total... Los Exitos,Thorn EMI
773743,Healing of All Nations,Kung Fu Records
725671,A Man And His Music,Broccoli
36960,The Ultimate Collection,Halaqah Media
580131,Near You,PlayNetwork
347747,Step On It,Diagnosis… DON'T! reCoRdings
727669,Apotheosis,GRGDN
69099,What's The Time Mr. Wolf,One Records
1356,Heroes,ECA Records
701983,Hit Parade 1953,EMI Music Japan
518086,AhA Vamos,S.M. Entertainment
467379,Sonoran Hope and Madness,Aquaplus
706104,Rainboy,Gold Typhoon
2027,In Sides,Sumthing Distribution
541924,Banjo-Kazooie: Nuts And Bolts (Original Soundtrack),Sumthing Distribution
666410,Goodbye Blue Monday,Bad Boy Records
521148,Charlotte's Web (OST),Diskoton
627059,Drizzly House Sessions Vol.2,Nuwax Records
236789,Greatest Salsa Classics Of Colombia - Vol. 1,ECA Records
738663,In My Mind,ARC Music
580676,The Last Street Preacha,Telstar Records
274665,Collection of Wo De Zui Ai,Kung Fu Records
234664,Siempre Boleros - Pasado Y Presente,Concord Music Group
15316,Feeling Strangely Fine,Mushroom Records
613395,Sem Poupar CoraASSAPSo,Shure
497885,Pretty Hate Machine,Halaqah Media
45984,The ATCO Sessions,GRGDN
210714,Blues Masters Vol. 10,Anjunabeats
622103,Introducing Townes Van Zandt Via The Great Unknown,CJ E&M Music Performance Divison
516208,Entre Mariposas,Aardvark Records
246582,One More For The Road,Instant Live
322865,Kiss The Earth,Room 10 Records
294759,With One Voice,T-Series
197926,Tiwanaku,ARC Music
540204,Unloved and Weeded Out,Sony Music Entertainment
61769,Keep The Circle (B-Sides and Udder stuff),Telstar Records
615226,En La Soledad,EMI
501704,The Golden Age Of Wireless,Koch Entertainment
14391,The Kids Are Alright,Definitive Jux
291956,Copacabana,PIAS UK Distribution
97822,Vilma Palma e Vampiros_ grandes exitos,Ministry of Sound
731984,Apollo Sound II,Newbury Comics
13841,Kaya,Diagnosis… DON'T! reCoRdings
62722,Mahlzeit!,PIAS Entertainment Group
601535,Peace Is Here: Christmas Reflections by Jars Of Clay,Electronic Arts Recordings
473673,New Again,Extraphone
211545,Dijous Paella,Sony BMG
65618,Kick Out The Jams,Menart Records
376281,Country Cream Volume 1,EMI
214393,Bondage Goat Zombie,Istanbul Plak
659978,The Kinks Choral Collection By Ray Davies and The Crouch End Festival Chorus,Sony Music Entertainment
758551,1000 Volts Of Holt,PIAS Entertainment Group
283197,J.Lo,Musketeer Records
164795,Blood And Ashes,MCA Inc.
27044,The World's Fastest Indian,Room 10 Records
308427,Welcome Home,Go! Discs
534412,Renaissance,Behringer
574494,Trains & Cars - A Trip To Rock 'n' Roll Vol. 1,Applied Media Technologies Corporation
